predictor,level,row_count,mean_loss,median_loss,mean_log1p_loss,median_log1p_loss,is_rare
cat112,E,25148,3208.4092802608557,2180.865,7.728269046584635,7.687935289779797,False
cat112,F,3149,2949.4149761829153,2098.66,7.6665293882940055,7.649530705841618,False
cat112,G,3168,3250.2314551767677,2395.43,7.794440200459495,7.781735228372847,False
cat112,H,548,2852.9845437956205,2022.665,7.6178340220408165,7.6126649670024555,False
cat112,I,940,2470.653468085106,1677.72,7.468684050046174,7.425786780080815,False
cat112,J,16222,2832.797108248058,1882.755,7.584808065813977,7.541022401254717,False
cat112,K,6059,3277.2317643175443,2339.21,7.756699556740285,7.757995947914775,False
cat112,L,493,3060.4665720081134,2319.1,7.751800443893255,7.749365567179704,False
cat112,M,439,2816.543667425968,2118.86,7.657744973437301,7.6591053277496215,False
cat112,N,8453,3043.5846279427424,2138.78,7.702934210400436,7.668458298992913,False
cat112,O,2183,2727.8247869903803,1978.33,7.606892006215596,7.590513682585468,False
cat112,P,406,2932.139581280788,1978.875,7.622318102655796,7.590788759633956,False
cat112,Q,793,2843.7460151324085,1980.88,7.635166995918706,7.591801168152879,False
cat112,R,1123,2919.011513802315,2097.06,7.692898046101542,7.648768387212704,False
cat112,S,4201,3119.163334920257,2189.05,7.7267536091027,7.691679653600151,False
cat112,T,521,2562.0407869481764,1898.01,7.56945959062102,7.549087976727858,False
cat112,U,8356,2594.619455481092,1726.35,7.502006219651762,7.454343721040832,False
cat112,V,693,2969.9688888888886,2341.72,7.71286177452013,7.759067926458278,False
cat112,W,461,3350.8115835140998,2464.66,7.816160700122438,7.810214799117265,False
cat112,X,925,2816.7135783783783,1942.62,7.63323302348173,7.572307492661969,False
cat112,Y,1351,2837.032427831236,2066.76,7.654966922391356,7.634221174734908,False
cat113,A,3269,3267.95858060569,2236.9,7.736666806144261,7.713293205121109,False
cat113,AB,18,1035.7033333333334,934.1,6.775140467765061,6.840640628014562,True
cat113,AC,1,1594.78,1594.78,7.3751179238967834,7.3751179238967834,True
cat113,AD,4419,3065.506100927812,2191.53,7.721315995748416,7.6928114071629885,False
cat113,AE,22030,2907.740038129823,2045.145,7.6498736324506105,7.623712813629375,False
cat113,AF,6079,2942.861834183254,2144.61,7.676490672960577,7.6711791732175225,False
cat113,AG,2415,3814.935817805383,2514.82,7.8680732589579865,7.830354073130705,False
cat113,AH,209,2144.7585645933013,1879.13,7.451513612653626,7.539096202369488,False
cat113,AI,440,3903.6272272727274,2441.035,7.876129663196231,7.800586939289728,False
cat113,AJ,4425,2923.3138056497173,2111.84,7.663708872698268,7.655788293026353,False
cat113,AK,3520,2872.2603551136363,2101.635,7.6622363995209435,7.650946595596924,False
cat113,AL,3,13411.536666666667,2524.74,8.218698119507886,7.83428936807997,True
cat113,AM,450,4116.1719111111115,2512.73,7.9319332024528695,7.8295210537913675,False
cat113,AN,5214,3469.9800632911392,2225.63,7.771221440775381,7.708244450867438,False
cat113,AO,1628,3094.4798157248156,2104.255,7.683090261162574,7.652191731020949,False
cat113,AP,6,7758.738333333334,6744.45,8.583742458135868,8.757784949319323,True
cat113,AQ,17,10177.875294117648,8767.18,8.946167980920919,9.078884538174156,True
cat113,AR,1,2622.55,2622.55,7.87228364145478,7.87228364145478,True
cat113,AS,3901,3120.5703845167905,2171.51,7.719090724620514,7.683638460120898,False
cat113,AT,4664,4359.476989708404,2791.375,7.974997844216,7.934647753908758,False
cat113,AU,1630,2600.4889386503064,1922.8200000000002,7.562010030257721,7.562067115872361,False
cat113,AV,528,3817.1173863636363,2692.0249999999996,7.884413320624782,7.898414957970069,False
cat113,AW,1825,2738.654202739726,1959.26,7.6088172280155435,7.580832396488148,False
cat113,AX,12661,3095.9888602795986,2170.08,7.707454202064125,7.6829800185775365,False
cat113,AY,466,1766.7560300429186,1477.205,7.307373245641004,7.298582826508888,False
cat113,B,1,4361.04,4361.04,8.380695116824985,8.380695116824985,True
cat113,BA,42,1658.692619047619,1364.47,7.255045435630499,7.219032418827415,True
cat113,BB,53,1425.0205660377358,1324.39,7.147843170738767,7.189462034733555,True
cat113,BC,2793,2717.8966201217327,2046.51,7.633801586063875,7.624379699720182,False
cat113,BD,337,5360.863234421365,3165.86,8.11973933566842,8.060495839688466,False
cat113,BE,3,36664.12333333333,38504.79,10.405732789344668,10.558563898578882,True
cat113,BF,347,2976.068645533141,2135.24,7.68762905129576,7.666802553318786,False
cat113,BG,1804,2671.877433481153,2062.5,7.613317654304878,7.632158189626976,False
cat113,BH,1221,3208.715765765766,2478.25,7.774702744267603,7.815711374066234,False
cat113,BI,32,3546.8984375,2844.31,7.923109097343134,7.952591683337289,True
cat113,BJ,2605,3076.101190019194,2164.85,7.687865259046586,7.680568173085338,False
cat113,BK,693,2972.4851803751803,2356.56,7.733349641830258,7.7653824648730385,False
cat113,BL,3,6310.173333333333,7118.71,8.720434793466529,8.87062227323944,True
cat113,BM,26191,2874.4716967660643,2029.09,7.634535953736605,7.615835406028436,False
cat113,BN,3486,3300.1457974756167,2434.105,7.792910901065904,7.797745067147369,False
cat113,BO,1413,3156.226857749469,2270.92,7.748341935890694,7.728380567953505,False
cat113,C,143,4310.1658041958035,3160.92,8.01238432149804,8.058934717006599,True
cat113,E,7,24281.04857142857,12942.39,9.670613237062483,9.468340512106222,True
cat113,F,1463,4289.362775119617,2803.5,7.984049172517511,7.938980548948392,False
cat113,G,18,20191.35722222222,9649.11,9.238913443461168,9.165471586336846,True
cat113,H,5094,4008.1898351001178,2476.3450000000003,7.872951861632272,7.81494269257413,False
cat113,I,3279,2454.81713937176,1767.75,7.50799462057263,7.478028361391548,False
cat113,J,3105,3093.8872528180354,2104.42,7.696214514829276,7.652270251154646,False
cat113,K,7738,2767.2489286637374,2037.71,7.631007220386397,7.620072519141109,False
cat113,L,13058,2917.420246592127,2109.4399999999996,7.687096032709162,7.654651725432897,False
cat113,M,2485,2459.8116941649896,1722.22,7.511345075318332,7.451949912648606,False
cat113,N,2839,2495.433744276154,1913.4,7.5713867809366775,7.557159536594163,False
cat113,O,10,1596.186,1339.865,7.294170321746103,7.198858287488767,True
cat113,P,1,2029.8,2029.8,7.61618508307324,7.61618508307324,True
cat113,Q,2784,2954.2613685344827,2090.105,7.681258148537568,7.645447858144284,False
cat113,S,7033,2744.9109242144177,2000.62,7.623498942789635,7.601712131669122,False
cat113,T,2,2554.83,2554.83,7.791864898676912,7.791864898676912,True
cat113,U,11,36429.88,17556.73,9.88563871782334,9.773249587762267,True
cat113,V,15,3857.2833333333333,3758.82,8.14725098304642,8.232126362897597,True
cat113,X,7016,2987.1152822120866,2104.51,7.675880167726723,7.65231299000726,False
cat113,Y,11374,3014.1131176367153,2129.52,7.683087936052872,7.664121359262099,False
cat114,A,131693,3259.916396087871,2341.86,7.774948072666838,7.759127684268428,False
cat114,B,6,1649.39,1231.48,7.167712259628349,7.075433327931456,True
cat114,C,16793,2070.5943863514563,1320.86,7.290746468134756,7.186795114652528,False
cat114,D,5,1782.4119999999998,1334.31,7.323661990501305,7.19691875361567,True
cat114,E,16475,2088.414701669196,1308.6,7.291120407097878,7.177477026056925,False
cat114,F,7905,2614.4474003795067,1845.34,7.5828597941773515,7.52096058011854,False
cat114,G,1,3425.22,3425.22,8.13921289165017,8.13921289165017,True
cat114,I,2432,3541.981097861842,2726.1549999999997,7.9119280536529795,7.9110141482312,False
cat114,J,8199,2719.6064166361753,1930.78,7.621528365926223,7.566197136652986,False
cat114,L,870,4951.500689655172,4130.665,8.255660063506234,8.326434943567099,False
cat114,N,2455,3632.444688391039,2815.23,7.9484059202740065,7.943154390078982,False
cat114,O,240,6021.068833333334,4905.6849999999995,8.42641861684267,8.49835329027157,False
cat114,Q,43,7949.2044186046505,7325.0,8.781050791791746,8.89918494333876,True
cat114,R,912,5435.395460526316,4546.98,8.3393638719024,8.422438320397074,False
cat114,S,4,7200.9075,6780.215,8.823969628203528,8.8136948472397,True
cat114,U,250,6385.0257599999995,5480.139999999999,8.506806645006098,8.609047917938017,False
cat114,V,33,8858.997272727273,8111.18,8.870830258232703,9.001121914933897,True
cat114,W,1,2641.76,2641.76,7.8795791045788,7.8795791045788,True
cat114,X,1,8014.22,8014.22,8.989097513200948,8.989097513200948,True
cat115,A,75,3259.5108,2003.69,7.7322344311834525,7.603244714320441,True
cat115,B,2,19845.899999999998,19845.899999999998,9.178747218690361,9.178747218690361,True
cat115,C,1,542.81,542.81,6.298599921142937,6.298599921142937,True
cat115,D,4,17578.39,7316.695,9.252096819447337,8.897684528514105,True
cat115,E,11,29163.914545454547,14163.63,9.33922097045337,9.55850329120338,True
cat115,F,269,5235.4926022304835,3263.84,8.142752292980223,8.090966035915587,False
cat115,G,315,4106.091396825397,2293.08,7.827777276256138,7.738087170664508,False
cat115,H,2793,3336.945456498389,2129.61,7.71401027042905,7.664163602679647,False
cat115,I,7090,2991.019256699577,2021.9099999999999,7.652834758653515,7.612292346572673,False
cat115,J,23895,3140.750020087885,2090.8,7.693858587524511,7.6457802183201675,False
cat115,K,43866,3016.756871836958,2099.2650000000003,7.677611568034127,7.649818802755011,False
cat115,L,16125,3054.0952074418606,2245.26,7.717597358042867,7.717021889952077,False
cat115,M,12444,2978.0426607200257,2150.4,7.683703895679517,7.673874052942145,False
cat115,N,22438,3017.6715848114804,2087.77,7.676805034883183,7.644330650384447,False
cat115,O,26813,2948.5254413903704,2076.66,7.667583860875613,7.638997539407853,False
cat115,P,21538,3025.4223655864052,2116.485,7.689795451918153,7.657984341870165,False
cat115,Q,8258,3091.162018648583,2219.725,7.720294415523392,7.705588997395861,False
cat115,R,2038,2904.8017320902845,2176.795,7.677758847130226,7.686067836338227,False
cat115,S,250,2852.30732,1978.005,7.608493229038339,7.590349167385217,False
cat115,T,56,3454.972142857143,3009.115,7.866730206323591,8.00953859063913,True
cat115,U,26,3009.0223076923075,2129.27,7.7500844877399695,7.66396898297052,True
cat115,W,6,2708.9733333333334,2178.4049999999997,7.7200610171892174,7.68591219971766,True
cat115,X,5,3063.068,3061.6,7.894241278112064,8.027019507381107,True
cat116,AA,4,10448.735,10712.380000000001,9.051073373492267,9.276707223698477,True
cat116,AB,2,1159.305,1159.305,7.0051180814906235,7.0051180814906235,True
cat116,AC,85,3832.058588235294,2634.34,7.880604848098552,7.876767484909582,True
cat116,AD,1,1624.82,1624.82,7.393767582872925,7.393767582872925,True
cat116,AE,1,509.85,509.85,6.236076005037432,6.236076005037432,True
cat116,AF,32,3546.8984375,2844.31,7.923109097343134,7.952591683337289,True
cat116,AG,6,2674.1716666666666,2321.55,7.771349359043562,7.736265472888305,True
cat116,AH,1,683.04,683.04,6.528016395444853,6.528016395444853,True
cat116,AJ,35,1278.8619999999999,1114.65,7.0557903433736495,7.017192473680512,True
cat116,AK,6,2021.0933333333332,2227.43,7.450987071341881,7.706280742625223,True
cat116,AL,6,1026.8216666666667,808.38,6.679134256079348,6.680206358749137,True
cat116,AM,1,820.48,820.48,6.711107591471892,6.711107591471892,True
cat116,AN,1,1159.4,1159.4,7.056520052247249,7.056520052247249,True
cat116,AO,40,2133.4674999999997,1773.9099999999999,7.506100416348277,7.481129514564698,True
cat116,AP,1,1753.45,1753.45,7.46991069646957,7.46991069646957,True
cat116,AR,1,4361.04,4361.04,8.380695116824985,8.380695116824985,True
cat116,AS,1,1663.91,1663.91,7.417526346899517,7.417526346899517,True
cat116,AT,1,2287.78,2287.78,7.735774203494297,7.735774203494297,True
cat116,AU,2,1417.245,1417.245,7.070337347675936,7.070337347675936,True
cat116,AV,3,955.6933333333333,889.67,6.852122397391233,6.791973988496394,True
cat116,AW,20,1237.2285,1159.9650000000001,6.933805602462213,7.0496016967403206,True
cat116,AX,11,2745.6627272727274,2995.89,7.758693581679487,8.00533036327304,True
cat116,AY,2,1393.195,1393.195,6.856751467204823,6.856751467204823,True
cat116,B,14,3497.367142857143,2801.815,7.950047317893082,7.925821627659161,True
cat116,BA,10,1432.438,1542.345,7.196504091979858,7.337345005561449,True
cat116,BB,1,930.29,930.29,6.836570721791449,6.836570721791449,True
cat116,BC,1,278.49,278.49,5.632966513779786,5.632966513779786,True
cat116,BD,290,1916.352655172414,1539.33,7.362728615655135,7.339725475287869,False
cat116,BF,1,3259.13,3259.13,8.089522350866288,8.089522350866288,True
cat116,BG,1,969.6,969.6,6.877914436971116,6.877914436971116,True
cat116,BI,1,559.61,559.61,6.329025476602274,6.329025476602274,True
cat116,BK,10,1003.818,984.42,6.848276607155614,6.892472361263483,True
cat116,BL,1,1988.71,1988.71,7.595744178455871,7.595744178455871,True
cat116,BM,2,1065.275,1065.275,6.9155969906058825,6.9155969906058825,True
cat116,BO,101,3080.0196039603957,2475.9,7.772414788494443,7.814763057257375,True
cat116,BP,279,3422.5662365591397,2281.6,7.764801943527699,7.7330704231195,False
cat116,BQ,7,4155.984285714286,3983.49,8.215728674301626,8.290164603109469,True
cat116,BS,19,2870.568947368421,2310.53,7.734819661826964,7.745664921929393,True
cat116,BT,3,2225.616666666667,1635.24,7.586870752260002,7.400156205669911,True
cat116,BU,8,1971.195,816.12,7.100325561162803,6.696089747551214,True
cat116,BV,290,3000.175724137931,1939.33,7.63977809672848,7.57061332441549,False
cat116,BW,14,4061.414285714286,3925.23,8.235754254852415,8.274535940238264,True
cat116,BX,312,3063.1441346153847,1956.2199999999998,7.666352518936826,7.579261141082488,False
cat116,BY,1620,2942.4094444444445,2163.015,7.680181472525325,7.679720504069133,False
cat116,C,1,2397.07,2397.07,7.782419526153904,7.782419526153904,True
cat116,CA,21,3320.04,3202.15,7.881342237117157,8.071889979608464,True
cat116,CB,1909,2653.2561655316917,2004.91,7.59513177406308,7.60385310211161,False
cat116,CC,2,1559.815,1559.815,7.156418540799362,7.156418540799362,True
cat116,CD,300,3117.1381666666666,2468.4049999999997,7.781819602364497,7.81173147948544,False
cat116,CE,16,3985.6475,3607.55,8.02685219572674,8.19106105890853,True
cat116,CF,87,3260.2527586206897,2852.45,7.810768740833255,7.95628406748226,True
cat116,CG,238,4166.680462184874,2692.37,7.893611673346626,7.898542630064419,False
cat116,CH,35,1268.662,1202.25,7.043785590187785,7.092781508183219,True
cat116,CI,1314,2473.2061415525113,2099.365,7.593252915562687,7.6498663880717865,False
cat116,CJ,2,1657.01,1657.01,7.4040829577808225,7.4040829577808225,True
cat116,CK,10162,3037.328947057666,2211.585,7.711218916871575,7.701916793648722,False
cat116,CL,5,4231.782,4933.15,8.046671005247925,8.503935697924314,True
cat116,CM,51,1405.5362745098041,1238.58,7.144521529449273,7.122527891546584,True
cat116,CN,198,2850.6764141414146,1875.18,7.602470366519472,7.53699075541005,False
cat116,CO,245,3381.434775510204,2490.24,7.826659640873326,7.820535857469776,False
cat116,CP,343,1712.0656559766765,1492.03,7.2697547186830676,7.308562891108244,False
cat116,CQ,33,3622.1281818181815,2543.93,7.787056822086516,7.841858423694765,True
cat116,CR,6862,2967.1341241620516,2240.6549999999997,7.698753065240586,7.714969708618474,False
cat116,CS,934,2969.327633832976,2272.375,7.71103784434045,7.729020778254912,False
cat116,CT,113,3283.8374336283186,2912.43,7.881591841805794,7.977086360209033,True
cat116,CU,438,2905.445205479452,2439.2799999999997,7.715322902559809,7.799867043116636,False
cat116,CV,20,4013.532,2974.42,8.060614231268884,7.9962029659323814,True
cat116,CW,699,4431.514878397711,2994.47,7.993997620559399,8.004856426451296,False
cat116,CX,17,2828.1311764705883,1321.47,7.5261478255297085,7.187256479165143,True
cat116,CY,3,3076.3799999999997,2083.64,7.935707786614128,7.642351457454621,True
cat116,D,2,2603.325,2603.325,7.864801181359246,7.864801181359246,True
cat116,DA,43,1505.6816279069767,1387.22,7.17380058737596,7.235777629947646,True
cat116,DC,4557,2499.71294711433,2001.8,7.585647767633803,7.60230148045579,False
cat116,DD,237,2599.3138818565403,2035.48,7.593428625975084,7.618978106269313,False
cat116,DE,7,2322.8514285714286,2258.37,7.708346212254363,7.722841292343298,True
cat116,DF,2519,2804.968626439063,2096.85,7.640586663634949,7.6486682897367455,False
cat116,DG,27,3536.9851851851854,3024.47,7.877710740971029,8.014821730296804,True
cat116,DH,454,3346.118832599119,2189.84,7.758469128192473,7.692038677335846,False
cat116,DI,448,2295.5120982142857,1941.545,7.536112353100359,7.571716826503396,False
cat116,DJ,20244,2911.9006871171705,2032.92,7.649111731789473,7.617720244274857,False
cat116,DK,684,3145.5208333333335,2084.935,7.707696408949936,7.642972358895349,False
cat116,DL,51,3313.4205882352944,1830.23,7.715847977877317,7.512743151204031,True
cat116,DM,33,2351.268181818182,1684.81,7.542761721233834,7.4300014394475555,True
cat116,DN,174,2607.6583908045977,1884.665,7.601608978550544,7.542003311996304,True
cat116,DO,7,1469.652857142857,1285.48,7.212156196429123,7.159665085545769,True
cat116,DP,9202,3107.6975168441645,2087.0550000000003,7.688909638457793,7.643988287561744,False
cat116,DQ,1,1924.8,1924.8,7.563096744806184,7.563096744806184,True
cat116,DR,8,3070.845,1867.1,7.4385230210873114,7.5245385227044235,True
cat116,DS,553,3023.1155153707055,2127.31,7.677263610698584,7.663083516543446,False
cat116,DT,54,2540.790740740741,2007.15,7.635189392510746,7.604968551530018,True
cat116,DU,100,3828.2608,2335.66,7.8923680493947685,7.756459863532203,True
cat116,DV,3,6115.8966666666665,1357.36,7.693381081003167,7.214033368715991,True
cat116,DW,103,3539.0051456310684,2736.83,7.903027283362381,7.914920914804642,True
cat116,DX,73,2731.511506849315,2131.31,7.653709973574318,7.664961178092799,True
cat116,DY,1,1291.81,1291.81,7.16457342288543,7.16457342288543,True
cat116,E,77,2790.546233766234,2321.15,7.6339491587496635,7.750248759654585,True
cat116,EA,357,2801.249495798319,2258.59,7.710980453729322,7.722938659879268,False
cat116,EB,39,4506.566923076924,2108.65,7.886349204668573,7.654277335933787,True
cat116,EC,708,3634.3266242937852,2630.545,7.858617120556741,7.875325791644787,False
cat116,ED,145,3905.7020689655174,2939.37,7.951771878515829,7.986290702754373,True
cat116,EE,210,3092.427714285714,2202.495,7.6974078646963,7.697725742595059,False
cat116,EF,62,2689.02,1954.045,7.669900928145853,7.5780523468789625,True
cat116,EG,66,2607.5039393939396,2516.825,7.723651584757466,7.8311488535057165,True
cat116,EH,77,3152.5950649350652,2599.38,7.809321578177274,7.863412867176295,True
cat116,EI,250,4139.371,2778.1099999999997,7.9738862693136765,7.92988595311685,False
cat116,EJ,11,3673.2099999999996,1847.95,7.7111353435371575,7.522373189377361,True
cat116,EK,639,3108.070532081377,2147.01,7.701839540701262,7.672297111111401,False
cat116,EL,445,3212.115775280899,1939.05,7.69200391193642,7.570469024921127,False
cat116,EN,84,3425.9538095238095,2238.375,7.832802741864963,7.713950135771819,True
cat116,EO,438,3111.0346347031964,1984.5349999999999,7.66120197064754,7.593643605922402,False
cat116,EP,208,3836.746009615385,2388.8500000000004,7.841534431989113,7.778985881230833,False
cat116,EQ,1,3374.5,3374.5,8.124298740481926,8.124298740481926,True
cat116,ES,80,5097.02125,3562.31,8.141338373300494,8.178436188306389,True
cat116,EU,3,2696.9066666666663,3240.22,7.736138548882326,8.083705081121648,True
cat116,EV,1,4541.61,4541.61,8.42125701571736,8.42125701571736,True
cat116,EW,6,3527.84,3194.6800000000003,8.024310793795275,8.068687324317708,True
cat116,EY,239,2761.427991631799,1960.67,7.639645803431477,7.581551430260168,False
cat116,F,6,5347.886666666666,3706.4,8.210204822650956,8.213644004410252,True
cat116,FA,54,3562.947962962963,2580.175,7.919673431750572,7.855818120347781,True
cat116,FB,619,3422.09366720517,2604.03,7.836589792278477,7.865199470435934,False
cat116,FC,502,3711.3027689243027,2569.6400000000003,7.869193384509347,7.851909340128399,False
cat116,FD,284,3379.340176056338,2740.62,7.839697415868787,7.916302609174233,False
cat116,FE,171,3912.528713450293,2906.84,7.941701734906853,7.9751658165069825,True
cat116,FF,34,2546.054411764706,1969.77,7.566849741502459,7.586102391967214,True
cat116,FG,125,2566.91008,2114.8,7.624244864837168,7.657188270552674,True
cat116,FH,479,3309.2537995824637,2425.24,7.775010961366041,7.794098012887916,False
cat116,FI,1,2029.8,2029.8,7.61618508307324,7.61618508307324,True
cat116,FJ,2,825.205,825.205,6.655389622551806,6.655389622551806,True
cat116,FK,2,512.085,512.085,6.230336281504542,6.230336281504542,True
cat116,FL,3,1706.33,1943.92,7.398762904603547,7.572976124101241,True
cat116,FM,1,1500.32,1500.32,7.314100000117309,7.314100000117309,True
cat116,FN,1,2533.23,2533.23,7.837645122350141,7.837645122350141,True
cat116,FO,1,1698.74,1698.74,7.438230577171143,7.438230577171143,True
cat116,FP,1,6350.52,6350.52,8.75644943332103,8.75644943332103,True
cat116,FQ,1,1631.0,1631.0,7.397561535524052,7.397561535524052,True
cat116,FR,789,2546.3496577946767,2071.28,7.59342409073191,7.636404729384579,False
cat116,FS,1,2236.05,2236.05,7.712913312603775,7.712913312603775,True
cat116,FT,340,2176.0089411764707,1841.16,7.4843116722771,7.518691729505262,False
cat116,FU,17,1384.784117647059,820.88,6.9175759997263535,6.711594398997814,True
cat116,FV,7,2439.0085714285715,2173.1,7.624559830825766,7.684370064783345,True
cat116,FW,15,4956.938,3391.47,8.156650300318669,8.129313548633816,True
cat116,FX,149,4891.5011409395975,3066.98,8.069899119526013,8.028774643561075,True
cat116,G,1,2938.58,2938.58,7.986021992984816,7.986021992984816,True
cat116,GA,495,3437.5100404040404,2543.17,7.844950463439232,7.841559746126767,False
cat116,GB,241,4188.109460580913,2641.76,7.957854192385437,7.8795791045788,False
cat116,GC,3803,2676.022987115435,1942.01,7.583180480806654,7.571993596044587,False
cat116,GD,5,988.3860000000001,973.36,6.894738175723584,6.881780845209901,True
cat116,GE,1399,2798.884388849178,2052.53,7.635973162621204,7.627315542493698,False
cat116,GF,24,1917.5,1442.585,7.329949061661591,7.273632769971583,True
cat116,GG,10,1025.8049999999998,836.2950000000001,6.822873654224177,6.728457259237006,True
cat116,GH,18,3686.201666666667,2228.005,7.825337568839087,7.705984586782929,True
cat116,GI,1835,3211.6864632152588,2161.83,7.725763263107658,7.679172828319731,False
cat116,GJ,124,4291.897419354839,3206.765,8.00492712028195,8.073315627314573,True
cat116,GK,2632,2695.767963525836,2050.455,7.628363180520697,7.626304519084992,False
cat116,GL,151,2859.5750993377487,2061.3,7.676800363723752,7.631577143810001,True
cat116,GM,70,3253.829,2409.58,7.824303461892716,7.787606816384981,True
cat116,GN,536,2631.0735074626864,2090.695,7.637877788983414,7.645729601963266,False
cat116,GO,28,2106.7039285714286,1862.08,7.369155885303632,7.529976860098378,True
cat116,GP,21,3514.6880952380952,2222.9,7.890235486135558,7.707017690330784,True
cat116,GQ,3,4136.1033333333335,1333.65,7.818704947290833,7.196424364176544,True
cat116,GR,70,2440.7067142857145,2030.535,7.597807678534282,7.61578075879399,True
cat116,GS,8736,3071.702022664835,2123.7200000000003,7.684997592417504,7.661395307959827,False
cat116,GT,403,2496.456401985112,1850.35,7.54177887975757,7.523670381678818,False
cat116,GU,591,4757.071133671743,3134.55,8.08165060324359,8.050559876275962,False
cat116,GV,55,3085.761090909091,1693.93,7.691034872848958,7.435396721026664,True
cat116,GW,84,6464.232857142858,2932.865,8.193814004611966,7.983971431467248,True
cat116,GX,595,4844.316739495798,2644.17,7.991350210061252,7.88049061443875,False
cat116,GY,10,2402.06,2190.7799999999997,7.678075285599279,7.692416396188941,True
cat116,H,19,8076.8431578947375,4951.04,8.443281670461168,8.507554891876236,True
cat116,HA,975,1995.420482051282,1711.09,7.417525665160975,7.445470125413387,False
cat116,HB,2007,3175.7124464374688,2201.66,7.724256643423966,7.697420999893741,False
cat116,HC,810,3017.9719506172837,2257.5,7.730697495900119,7.7224561209727085,False
cat116,HD,18,4706.258333333334,3270.82,8.138100320544307,8.092548373248594,True
cat116,HE,3,6682.483333333333,1975.81,8.223008824137901,7.589239713342301,True
cat116,HF,35,3712.380857142857,2535.98,7.874617744362156,7.838729676241444,True
cat116,HG,4414,2709.4646624376983,1955.3899999999999,7.5999847489580885,7.578856216752698,False
cat116,HH,597,2037.0717755443889,1681.95,7.405043122646676,7.428303484896251,False
cat116,HI,37,3094.595135135135,3087.06,7.786179175216736,8.035298341007719,True
cat116,HJ,2741,2637.2112623130247,2027.46,7.613196710000072,7.615032163447889,False
cat116,HK,21061,3125.6688960638144,2110.69,7.690697261075281,7.655243853749839,False
cat116,HL,607,2505.687677100494,1868.85,7.528625471010738,7.533613492727581,False
cat116,HM,764,2641.5242670157068,1963.03,7.579349526923903,7.582749128443592,False
cat116,HN,1302,4679.315829493087,2977.29,8.037083915988038,7.999104570332887,False
cat116,HO,1,19096.78,19096.78,9.857327376912956,9.857327376912956,True
cat116,HP,136,3854.7555147058824,2155.2799999999997,7.775540546489522,7.676139500955596,True
cat116,HQ,4044,3297.234396636993,2135.5950000000003,7.731535627466119,7.666968552287392,False
cat116,HR,77,3890.0715584415584,1970.9,7.803524848648662,7.5867528239376405,True
cat116,HT,9,5656.985555555556,3521.03,8.115896929929686,8.166792806907438,True
cat116,HU,1,22354.19,22354.19,10.01481378784914,10.01481378784914,True
cat116,HV,3853,3377.369356345705,2311.88,7.766619359561375,7.7462487802111415,False
cat116,HW,118,2476.6386440677966,1698.915,7.6178989339575836,7.438333211111013,True
cat116,HX,5629,2472.334261858234,1788.67,7.523660561898284,7.489786524296961,False
cat116,HY,195,2385.6506153846153,1827.33,7.524518598188772,7.5111582608855025,False
cat116,I,3,4172.056666666666,3393.62,8.013434719123122,8.129947104420438,True
cat116,IA,3,8512.18,4588.76,8.796521731309285,8.431583014105849,True
cat116,IB,1,6240.19,6240.19,8.738926148309767,8.738926148309767,True
cat116,IC,708,2541.6633192090394,1929.775,7.570447449542187,7.56567634729042,False
cat116,ID,136,2783.8891911764704,1961.665,7.559395359653036,7.58205138576314,True
cat116,IE,4225,3155.7954650887573,2085.83,7.702034002378175,7.643401447123109,False
cat116,IF,617,2655.9565478119935,2102.61,7.62458093109344,7.6514101954593565,False
cat116,IG,2269,2713.8331599823714,2096.14,7.652979520377489,7.648329790714445,False
cat116,IH,1168,2424.768852739726,1816.92,7.535191225926236,7.505448138514937,False
cat116,II,12,2280.8483333333334,1269.91,7.323067574369489,7.144760898159356,True
cat116,IJ,3,5555.463333333333,2205.77,8.2055834833683,7.699285186961119,True
cat116,IK,1,3475.28,3475.28,8.153718035500148,8.153718035500148,True
cat116,IL,10,2513.6169999999997,2088.94,7.73725050052222,7.625373942396566,True
cat116,IM,41,4210.285609756097,2907.49,7.99558536172411,7.975389325146521,True
cat116,IN,46,4343.775869565217,3017.5550000000003,7.972012107425264,8.012179160084115,True
cat116,IO,1,4612.83,4612.83,8.436813593668278,8.436813593668278,True
cat116,IP,25,1175.116,1116.72,6.877959680797623,7.019046175120709,True
cat116,IQ,142,3468.794718309859,2646.295,7.846265852534705,7.881221830483301,True
cat116,IR,1,4868.25,4868.25,8.490695200110009,8.490695200110009,True
cat116,IT,336,3383.6069047619044,2199.955,7.74607565301544,7.696634271336941,False
cat116,IU,96,4269.758854166666,2960.23,7.976029729350468,7.993358615683022,True
cat116,IV,1,5264.88,5264.88,8.569003552101966,8.569003552101966,True
cat116,IX,1,7020.68,7020.68,8.856757784627609,8.856757784627609,True
cat116,IY,79,2585.457088607595,2133.19,7.6339109062533375,7.665842462575011,True
cat116,J,1,51383.04,51383.04,10.847082897389763,10.847082897389763,True
cat116,JA,1,1576.5,1576.5,7.363596594415368,7.363596594415368,True
cat116,JB,5,1034.896,622.66,6.796332842648357,6.435605348077976,True
cat116,JC,22,1895.5436363636363,1819.955,7.387823411494637,7.506762936016468,True
cat116,JD,1,1973.9,1973.9,7.588273043141941,7.588273043141941,True
cat116,JE,17,2045.9547058823532,1523.43,7.408232460056735,7.329375848680108,True
