field,level,support,mean_loss,median_loss,std_loss,q25_loss,q75_loss,iqr_loss,is_rare
cat110,AY,202,2869.350297029703,2192.075,2280.120234339996,1361.6425000000002,3504.4425,2142.8,False
cat110,EA,181,3123.9773480662984,2224.66,2525.92383361209,1286.43,4401.04,3114.6099999999997,True
cat110,EM,176,4427.839375,2621.495,4569.922817113048,1351.6075,5807.48,4455.8724999999995,True
cat110,E,175,2485.3404571428573,2089.18,1696.9420664539316,1231.615,3277.035,2045.4199999999998,True
cat110,CJ,153,3206.171633986928,2020.4,3184.413486805169,1109.56,4049.71,2940.15,True
cat110,BG,146,1803.6042465753426,1608.135,1064.205509640933,963.94,2460.9175,1496.9775,True
cat110,DU,138,2597.97847826087,2064.2799999999997,1974.727082310752,1449.9475,3042.375,1592.4275,True
cat110,AL,121,1984.5146280991735,1848.45,1100.535650021571,1143.4,2463.56,1320.1599999999999,True
cat110,DH,120,3196.9566666666665,2498.3100000000004,2440.765537428034,1293.1,4418.467500000001,3125.3675000000007,True
cat110,O,104,1370.5470192307694,1229.88,730.9766501734482,831.2375,1793.095,961.8575000000001,True
cat110,AR,90,2671.805,1694.355,2196.044469253216,970.9875,4030.395,3059.4075000000003,True
cat110,CV,72,1747.350138888889,1656.31,904.6723937978767,1020.455,2286.9875,1266.5325000000003,True
cat110,CN,70,4063.7395714285717,2534.2799999999997,4233.105925654006,1241.2649999999999,5370.9,4129.635,True
cat110,X,66,3258.7730303030303,2625.0600000000004,2885.963749997281,1380.6475,4137.83,2757.1825,True
cat110,DI,62,1492.8798387096774,1227.3000000000002,966.5002841882867,783.4000000000001,1950.98,1167.58,True
cat110,BA,61,3224.240491803279,2446.4,2310.0741500483095,1425.11,4984.57,3559.46,True
cat110,AB,56,2358.5812499999997,1823.455,1954.907143949728,817.56,3129.43,2311.87,True
cat110,D,52,2034.9055769230768,1804.365,1177.0684368885559,1322.465,2569.5125,1247.0475,True
cat110,BR,52,1523.6153846153845,1336.475,847.7576302140393,887.1925,1824.77,937.5775,True
cat110,AW,48,2236.6725,1755.98,1541.585713511985,1139.51,2665.075,1525.5649999999998,True
cat110,CT,39,1999.0771794871794,1668.2,1054.6195197818943,1205.56,2588.26,1382.7000000000003,True
cat110,AT,39,2536.108205128205,2246.12,1695.1322913936958,1172.69,3046.0150000000003,1873.3250000000003,True
cat110,AU,38,3333.886315789474,1838.4099999999999,3426.7803915261657,1009.325,4920.34,3911.0150000000003,True
cat110,BO,38,1585.6105263157895,1524.3899999999999,894.754472651266,633.88,2199.36,1565.48,True
cat110,CF,35,2096.978285714286,1849.41,1138.0133088839405,1241.3000000000002,2883.485,1642.185,True
cat110,G,34,1687.920294117647,1459.46,1079.1829260237225,929.2850000000001,2351.6425,1422.3574999999998,True
cat110,BX,31,1521.8667741935485,1243.42,1099.4665068671172,868.565,1490.675,622.1099999999999,True
cat110,DC,29,2130.081724137931,1481.88,1987.7200178004896,861.17,2418.09,1556.92,True
cat110,AO,27,2112.2385185185185,1535.21,1543.4567362098514,1067.7350000000001,3034.62,1966.8849999999998,True
cat110,CP,27,2376.678888888889,2128.9,1444.0173687702847,927.115,3493.6,2566.4849999999997,True
cat110,BJ,26,2204.1711538461536,2317.55,966.9038483958038,1669.35,2940.3175,1270.9675000000002,True
cat110,DR,26,2283.512307692308,2230.075,1292.6131908821221,1077.3425000000002,3207.8275,2130.4849999999997,True
cat110,CK,26,1384.965,1233.92,894.1192624443341,904.4075,1644.3175,739.9100000000001,True
cat110,DA,22,2406.217727272727,1959.7150000000001,1640.697205310485,1226.3825,3120.8575,1894.4750000000001,True
cat110,J,22,1932.1531818181816,1597.435,1033.4526401680664,1340.4575,2270.97,930.5124999999998,True
cat110,AX,21,2758.193333333333,2578.01,1617.2899897709542,1760.61,3935.99,2175.38,True
cat110,BW,21,1658.6038095238096,1481.7,822.824313006587,1250.95,1926.75,675.8,True
cat110,R,20,3052.4375,2839.865,1434.817215642448,2148.9325,3379.115,1230.1825,True
cat110,DF,20,2180.564,1700.835,1327.1836022804475,1230.7225,3188.05,1957.3275,True
cat110,AA,20,2578.1580000000004,2120.81,1427.574159808759,1642.8025,3742.765,2099.9624999999996,True
cat110,K,20,1856.3259999999998,1625.1,1108.5975607301516,1031.2875,2419.335,1388.0475000000001,True
cat110,BQ,19,1646.255263157895,1775.74,804.344584921775,1140.945,2025.565,884.6200000000001,True
cat110,BF,19,1564.5742105263157,1370.73,909.0856653761501,1032.16,1882.77,850.6099999999999,True
cat110,BL,18,1573.666111111111,1313.615,775.7761537752626,996.9675,2030.0275,1033.06,True
cat110,DS,17,3654.3841176470587,4000.77,2154.648937527465,1472.14,5011.89,3539.75,True
cat110,DQ,17,2165.280588235294,2009.88,1059.3181687025774,1342.3,2988.69,1646.39,True
cat110,AE,16,4646.9825,1809.42,7521.131020973286,1217.1125,3644.3525,2427.24,True
cat110,P,15,2141.1753333333336,1951.68,1147.414966229161,1401.0500000000002,2430.52,1029.4699999999998,True
cat110,DG,15,2153.5026666666668,2424.33,1276.128839523584,1024.4099999999999,3069.38,2044.9700000000003,True
cat110,BE,15,1947.3266666666666,2038.66,1300.0672962728102,744.775,2636.385,1891.6100000000001,True
cat110,AJ,14,2635.558571428571,2455.09,1257.993745654363,1753.7350000000001,3769.1225,2015.3874999999998,True
cat110,DE,14,1684.2507142857141,1665.4450000000002,557.0177828464211,1420.255,1958.7024999999999,538.4474999999998,True
cat110,DY,14,4140.4121428571425,2003.8850000000002,5142.392529448313,1184.7625,4968.9425,3784.1800000000003,True
cat110,DP,13,1678.3015384615383,1586.76,1101.6076397236159,1057.86,1897.93,840.0700000000002,True
cat110,DO,12,2071.6141666666667,1411.4,1862.040286291349,754.7375,3031.79,2277.0525,True
cat110,B,12,1576.5308333333332,1770.0700000000002,656.2712118886427,965.1775,2006.4850000000001,1041.3075000000001,True
cat110,L,11,3019.605454545455,2245.11,2598.933108394149,1122.24,4615.6900000000005,3493.4500000000007,True
cat110,Y,11,2367.635454545454,1789.79,2320.133454292505,1010.225,2281.6099999999997,1271.3849999999998,True
cat110,CY,10,1931.4990000000003,1338.58,1872.4458664742933,1108.8874999999998,1626.84,517.9525000000001,True
cat110,CC,10,1939.309,1897.9850000000001,1122.8273130752466,1199.1200000000001,2291.49,1092.3699999999997,True
cat110,AV,9,2351.6944444444443,2761.02,1062.831692956499,2047.16,2941.85,894.6899999999998,True
cat110,ED,8,1504.3775,1545.705,473.4994121507891,1277.6475,1856.0275,578.3799999999999,True
cat110,BY,8,1727.9225000000001,1456.9650000000001,908.3479111591236,1205.1675,1970.985,765.8174999999999,True
cat110,CD,8,1796.5975,1537.855,1013.5322108737204,1289.8049999999998,2297.995,1008.19,True
cat110,H,8,1311.545,1263.555,286.41399910918165,1049.855,1559.3775,509.52250000000004,True
cat110,CW,8,1455.7450000000001,1387.7849999999999,571.0262150349516,1020.7975,1811.5,790.7025,True
cat110,AG,7,2527.23,2834.62,956.4946798945965,2148.425,3114.495,966.0699999999997,True
cat110,BB,6,3476.615,2405.11,2744.3961525169793,1606.44,4970.2325,3363.7925,True
cat110,CX,6,1168.985,1091.48,705.3791991191688,653.5975,1297.65,644.0525000000001,True
cat110,AH,4,1956.4875,2073.71,545.1887884256241,1766.365,2263.8325,497.4675,True
cat110,EK,4,2067.2,1819.955,1134.940698039623,1571.1625,2315.9925,744.8299999999999,True
cat110,BU,4,1683.575,1924.44,580.8649981134457,1565.6875,2042.3275,476.6400000000001,True
cat110,DB,4,1528.2424999999998,1430.365,510.63345199043374,1169.1925,1789.415,620.2224999999999,True
cat110,AN,3,832.54,826.1,555.7879836772292,553.05,1108.81,555.76,True
cat110,DT,3,1631.18,1905.04,556.4086300552858,1447.98,1951.31,503.3299999999999,True
cat110,Q,3,4259.833333333333,4821.21,3433.7362380406175,2700.605,6099.75,3399.145,True
cat110,AF,3,1371.0266666666666,1131.85,855.664101521931,896.125,1726.34,830.2149999999999,True
cat110,DD,3,1624.5366666666666,2001.22,904.6029518155096,1296.8400000000001,2140.575,843.7349999999997,True
cat110,DN,2,1277.435,1277.435,430.25326314857864,1125.3175,1429.5525,304.2349999999999,True
cat110,BN,2,2185.7,2185.7,269.5066785814408,2090.415,2280.985,190.57000000000016,True
cat110,EI,2,1966.935,1966.935,208.4197237547349,1893.2475,2040.6225,147.375,True
cat110,EJ,2,3153.17,3153.17,545.1934704304521,2960.415,3345.9249999999997,385.50999999999976,True
cat110,BV,2,1166.315,1166.315,5.465935418572025,1164.3825000000002,1168.2475,3.8649999999997817,True
cat110,CU,2,1265.315,1265.315,300.4567423939759,1159.0874999999999,1371.5425,212.45500000000015,True
cat110,CB,1,1810.32,1810.32,,1810.32,1810.32,0.0,True
cat110,DV,1,601.09,601.09,,601.09,601.09,0.0,True
cat110,EH,1,7020.68,7020.68,,7020.68,7020.68,0.0,True
cat110,S,1,1105.51,1105.51,,1105.51,1105.51,0.0,True
cat110,BM,1,2716.54,2716.54,,2716.54,2716.54,0.0,True
cat110,BK,1,2726.89,2726.89,,2726.89,2726.89,0.0,True
cat110,BI,1,1068.07,1068.07,,1068.07,1068.07,0.0,True
cat110,BD,1,1576.5,1576.5,,1576.5,1576.5,0.0,True
cat110,AS,1,1467.99,1467.99,,1467.99,1467.99,0.0,True
cat111,A,128395,2826.826831185015,1974.74,2709.744505713497,1118.48,3576.35,2457.87,False
cat111,C,32401,3112.7932162587576,2063.98,3046.9720884714684,1216.03,3934.65,2718.62,False
cat111,E,14682,3487.3093052717613,2512.755,3118.8251379760263,1529.03,4382.97,2853.9400000000005,False
cat111,G,7039,4014.2854823128287,3056.19,3511.612251257005,1864.415,5083.18,3218.7650000000003,False
cat111,I,3578,4538.145086640581,3612.685,3383.0014401394906,2176.35,5836.0075,3659.6575,False
cat111,K,1353,5175.607575757575,4239.77,3497.230044302288,2779.52,6500.97,3721.4500000000003,False
cat111,M,473,6090.626152219873,4950.27,4306.739421898071,3420.15,7370.04,3949.89,False
cat111,O,221,6091.21592760181,4989.28,4567.55820070992,3230.11,7517.41,4287.299999999999,False
cat111,Q,91,6552.888901098901,5631.94,4418.398454686557,3849.8900000000003,8407.6,4557.71,True
cat111,S,38,7827.693421052631,5441.915,6063.38195152484,3844.4674999999997,9874.325,6029.857500000001,True
cat111,U,16,9587.939375,8083.0599999999995,7148.216013475873,4677.8325,12611.785,7933.952499999999,True
cat111,W,16,9498.15375,6622.725,6211.228406337322,5361.43,15124.595000000001,9763.165,True
cat111,B,7,2578.652857142857,2299.89,1670.1059716648151,1240.155,3493.42,2253.2650000000003,True
cat111,D,3,4634.71,1786.1,5860.895522281557,1264.355,6580.76,5316.405000000001,True
cat111,F,3,3365.9233333333336,3425.22,1758.3150457848371,2501.965,4259.53,1757.5649999999996,True
cat111,Y,2,5891.655000000001,5891.655000000001,5199.292522454378,4053.4275,7729.882500000001,3676.455000000001,True
cat112,E,25148,3208.4092802608557,2180.865,3151.8522582750256,1234.11,4036.175,2802.0650000000005,False
cat112,AH,18639,3476.60654219647,2553.71,3038.421649382864,1437.38,4541.915,3104.535,False
cat112,AS,17669,3409.983391816175,2453.19,3040.851200553788,1411.18,4362.31,2951.13,False
cat112,J,16222,2832.797108248058,1882.755,3145.5997676997963,1054.83,3522.9674999999997,2468.1375,False
cat112,AF,9368,3426.8236016225446,2489.465,3052.638616400169,1454.525,4427.39,2972.8650000000002,False
cat112,AN,9138,3111.434439702342,2175.675,3013.38266921386,1205.6100000000001,3928.9625,2723.3525,False
cat112,N,8453,3043.5846279427424,2138.78,2846.254421758604,1244.97,3828.72,2583.75,False
cat112,U,8356,2594.619455481092,1726.35,2568.184866031889,971.5074999999999,3280.155,2308.6475,False
cat112,AV,7122,2380.850900028082,1596.855,2349.8913708215514,901.915,3014.5924999999997,2112.6775,False
cat112,AK,6726,2636.81151798989,1865.1999999999998,2416.7198762182556,1097.6575,3317.455,2219.7974999999997,False
cat112,K,6059,3277.2317643175443,2339.21,3077.2218778058227,1309.455,4149.1849999999995,2839.7299999999996,False
cat112,AI,4749,2378.319208254369,1618.94,2316.066115182304,960.07,2897.47,1937.3999999999996,False
cat112,S,4201,3119.163334920257,2189.05,2941.3416445594044,1277.43,3944.5,2667.0699999999997,False
cat112,AP,4000,2301.9110425,1546.865,2294.984151282465,944.7974999999999,2766.895,1822.0975,False
cat112,G,3168,3250.2314551767677,2395.43,2763.89415333795,1390.54,4205.9775,2815.4375,False
cat112,F,3149,2949.4149761829153,2098.66,2755.418117500991,1193.95,3720.39,2526.4399999999996,False
cat112,AW,3145,2856.063923688394,1983.26,2842.0019654160924,1176.1,3416.06,2239.96,False
cat112,A,2411,2803.3353878058897,1997.66,2554.336252084835,1179.96,3474.4,2294.44,False
cat112,AR,2365,2784.8585835095137,1941.63,2731.093299595823,1144.04,3320.84,2176.8,False
cat112,C,2257,3250.37447939743,2183.24,3124.2200435900704,1282.52,4177.9,2895.3799999999997,False
cat112,O,2183,2727.8247869903803,1978.33,2467.6035207586397,1120.79,3404.48,2283.69,False
cat112,D,1645,2858.5309240121583,2064.5,2475.3244011465795,1168.56,3690.3,2521.7400000000002,False
cat112,AD,1531,3292.1655127367735,2261.3,3102.003576618068,1331.4450000000002,4213.110000000001,2881.6650000000004,False
cat112,AY,1414,2787.4676661951908,2060.165,2389.9692409961035,1256.3274999999999,3534.225,2277.8975,False
cat112,Y,1351,2837.032427831236,2066.76,2447.238321495845,1226.3200000000002,3539.6499999999996,2313.3299999999995,False
cat112,AG,1331,2963.763193087904,2130.44,2552.2614589502105,1239.2,3829.0950000000003,2589.8950000000004,False
cat112,AT,1272,3056.9869182389934,2165.0699999999997,3019.4451659953984,1252.725,3840.645,2587.92,False
cat112,AA,1241,2787.083883964545,2073.04,2373.70105916758,1190.61,3431.47,2240.8599999999997,False
cat112,AM,1170,2676.2884444444444,1887.795,2561.580082450041,1117.955,3247.84,2129.885,False
cat112,AL,1130,3185.889725663717,2375.2,2759.656318817923,1375.5149999999999,4187.875,2812.36,False
cat112,R,1123,2919.011513802315,2097.06,2518.902545061006,1271.9099999999999,3699.825,2427.915,False
cat112,AX,1074,2942.7488919925513,2028.045,2710.4543951160804,1210.5475000000001,3752.6549999999997,2542.1074999999996,False
cat112,I,940,2470.653468085106,1677.72,2370.445415545441,998.0274999999999,3059.5125,2061.4849999999997,False
cat112,X,925,2816.7135783783783,1942.62,2656.6795766236846,1186.43,3411.45,2225.0199999999995,False
cat112,AE,834,2428.361139088729,1670.695,2270.6196525880573,1040.7225,2899.2225000000003,1858.5000000000002,False
cat112,Q,793,2843.7460151324085,1980.88,3740.0504610969506,1200.44,3460.38,2259.94,False
cat112,V,693,2969.9688888888886,2341.72,2413.5650445093115,1205.79,3829.35,2623.56,False
cat112,H,548,2852.9845437956205,2022.665,2614.389411372892,1129.5025,3555.3075,2425.805,False
cat112,AO,534,3215.660992509363,2564.42,2528.5360435463963,1430.3874999999998,4307.545,2877.1575000000003,False
cat112,T,521,2562.0407869481764,1898.01,2190.460734324112,1120.24,3237.26,2117.0200000000004,False
cat112,L,493,3060.4665720081134,2319.1,2509.671162820522,1356.11,4100.56,2744.4500000000007,False
cat112,W,461,3350.8115835140998,2464.66,2990.9107769539037,1511.92,4193.42,2681.5,False
cat112,AC,454,2768.016762114538,1966.71,2394.3814813885947,1160.28,3580.33,2420.05,False
cat112,M,439,2816.543667425968,2118.86,2467.8296143107996,1247.23,3437.275,2190.045,False
cat112,AU,434,2572.4665898617513,1701.59,2287.4101643836266,1038.0725,3429.4474999999998,2391.375,False
cat112,B,423,3192.5594089834512,2377.39,2662.8752719203017,1410.955,4060.94,2649.985,False
cat112,P,406,2932.139581280788,1978.875,3043.36419620399,1136.495,3701.99,2565.495,False
cat112,AB,246,3233.393577235772,2319.27,2588.6109348010646,1433.4250000000002,4224.4475,2791.0225,False
cat112,BA,190,3124.5713684210527,2436.94,2719.2227451960903,1271.3400000000001,3995.2775,2723.9375,False
cat112,AJ,144,3191.479861111111,2312.635,2450.0003802365873,1500.49,4076.9525,2576.4624999999996,True
cat112,AQ,30,2735.1536666666666,2187.4449999999997,1937.6298109189877,1327.415,3122.935,1795.52,True
cat113,BM,26191,2874.4716967660643,2029.09,2581.380532637133,1124.105,3731.775,2607.67,False
cat113,AE,22030,2907.740038129823,2045.145,2558.986877270801,1143.3425000000002,3793.6075,2650.265,False
cat113,L,13058,2917.420246592127,2109.4399999999996,2592.2772225774097,1280.8274999999999,3631.61,2350.7825000000003,False
cat113,AX,12661,3095.9888602795986,2170.08,2758.650920226666,1206.23,4074.05,2867.82,False
cat113,Y,11374,3014.1131176367153,2129.52,2850.8671220084116,1232.9250000000002,3839.2875,2606.3624999999997,False
cat113,K,7738,2767.2489286637374,2037.71,2373.1434360733133,1169.4175,3547.85,2378.4325,False
cat113,S,7033,2744.9109242144177,2000.62,2475.6898366954,1201.56,3407.72,2206.16,False
cat113,X,7016,2987.1152822120866,2104.51,2662.0811003845783,1183.6425,3915.4775,2731.835,False
cat113,AF,6079,2942.861834183254,2144.61,2506.936938137476,1191.275,3971.5649999999996,2780.2899999999995,False
cat113,AN,5214,3469.9800632911392,2225.63,3544.8159409983327,1224.49,4275.004999999999,3050.5149999999994,False
cat113,H,5094,4008.1898351001178,2476.3450000000003,4327.2856574870675,1301.33,5073.625,3772.295,False
cat113,AT,4664,4359.476989708404,2791.375,4772.882247320311,1509.415,5349.637500000001,3840.2225000000008,False
cat113,AJ,4425,2923.3138056497173,2111.84,2619.0893995542046,1190.01,3787.73,2597.7200000000003,False
cat113,AD,4419,3065.506100927812,2191.53,2882.832465384125,1330.19,3783.3,2453.11,False
cat113,AS,3901,3120.5703845167905,2171.51,2712.66939675967,1215.99,4154.56,2938.5700000000006,False
cat113,AK,3520,2872.2603551136363,2101.635,2413.662953385223,1171.4175,3814.1925,2642.775,False
cat113,BN,3486,3300.1457974756167,2434.105,2789.900202851875,1356.0,4248.4974999999995,2892.4974999999995,False
cat113,I,3279,2454.81713937176,1767.75,2227.7273166538357,1074.545,3060.785,1986.2399999999998,False
cat113,A,3269,3267.95858060569,2236.9,3117.5538095421466,1214.42,4170.55,2956.13,False
cat113,J,3105,3093.8872528180354,2104.42,3070.2703635965877,1246.22,3821.96,2575.74,False
cat113,N,2839,2495.433744276154,1913.4,1921.1421045549707,1156.65,3248.4700000000003,2091.82,False
cat113,BC,2793,2717.8966201217327,2046.51,2127.3707218124296,1211.28,3565.37,2354.09,False
cat113,Q,2784,2954.2613685344827,2090.105,2576.258254331721,1203.895,3924.6225000000004,2720.7275000000004,False
cat113,BJ,2605,3076.101190019194,2164.85,2825.9932854458434,1154.66,3971.57,2816.91,False
cat113,M,2485,2459.8116941649896,1722.22,2193.4569574199177,1068.87,3058.53,1989.6600000000003,False
cat113,AG,2415,3814.935817805383,2514.82,3802.5433541221596,1307.25,4990.775,3683.5249999999996,False
cat113,AW,1825,2738.654202739726,1959.26,2414.6350424716934,1131.85,3518.35,2386.5,False
cat113,BG,1804,2671.877433481153,2062.5,2121.9584605402,1163.4075,3448.3175,2284.91,False
cat113,AU,1630,2600.4889386503064,1922.8200000000002,2248.932431676735,1084.815,3253.6000000000004,2168.7850000000003,False
cat113,AO,1628,3094.4798157248156,2104.255,2866.154081050341,1186.6175,3925.9700000000003,2739.3525,False
cat113,F,1463,4289.362775119617,2803.5,4370.231172230443,1591.005,5340.72,3749.715,False
cat113,BO,1413,3156.226857749469,2270.92,2783.0986148748743,1312.46,3961.92,2649.46,False
cat113,BH,1221,3208.715765765766,2478.25,2523.792143192916,1315.57,4417.35,3101.7800000000007,False
cat113,BK,693,2972.4851803751803,2356.56,2262.757466552327,1348.15,3943.98,2595.83,False
cat113,AV,528,3817.1173863636363,2692.0249999999996,3621.039185563649,1394.6325,4733.13,3338.4975000000004,False
cat113,AY,466,1766.7560300429186,1477.205,1052.8700210991701,974.12,2346.065,1371.9450000000002,False
cat113,AM,450,4116.1719111111115,2512.73,4248.468215567488,1459.3925,4980.365,3520.9725,False
cat113,AI,440,3903.6272272727274,2441.035,4199.090593008562,1421.83,4743.2475,3321.4175000000005,False
cat113,BF,347,2976.068645533141,2135.24,2702.7027743302506,1228.3249999999998,3862.575,2634.25,False
cat113,BD,337,5360.863234421365,3165.86,6469.936242718852,1773.06,5861.5,4088.44,False
cat113,AH,209,2144.7585645933013,1879.13,1527.188260514629,1152.42,2739.61,1587.19,False
cat113,C,143,4310.1658041958035,3160.92,3707.2814583713066,1663.795,5854.02,4190.225,True
cat113,BB,53,1425.0205660377358,1324.39,636.5535913701311,1047.39,1797.42,750.03,True
cat113,BA,42,1658.692619047619,1364.47,953.2167028926115,934.8375000000001,1954.8,1019.9624999999999,True
cat113,BI,32,3546.8984375,2844.31,2360.7236082445756,1880.8125,4659.2325,2778.42,True
cat113,G,18,20191.35722222222,9649.11,25733.1996614012,4566.0425000000005,17987.11,13421.067500000001,True
cat113,AB,18,1035.7033333333334,934.1,551.6839921655918,643.585,1315.49,671.905,True
cat113,AQ,17,10177.875294117648,8767.18,6622.306035931817,5414.56,15588.31,10173.75,True
cat113,V,15,3857.2833333333333,3758.82,1676.9892836384183,2722.76,4851.97,2129.21,True
cat113,U,11,36429.88,17556.73,41482.43937247375,10592.154999999999,43837.395000000004,33245.240000000005,True
cat113,O,10,1596.186,1339.865,717.7358359947698,1107.0775,2042.8374999999999,935.7599999999998,True
cat113,E,7,24281.04857142857,12942.39,21006.827276804102,8434.17,39759.705,31325.535000000003,True
cat113,AP,6,7758.738333333334,6744.45,6526.547173724914,3438.5725,9669.1175,6230.545,True
cat113,BE,3,36664.12333333333,38504.79,18515.347468879252,27900.989999999998,46347.59,18446.6,True
cat113,AL,3,13411.536666666667,2524.74,20596.73950560217,1533.7749999999999,19845.9,18312.125,True
cat113,BL,3,6310.173333333333,7118.71,1754.552836660479,5707.92,7316.695,1608.7749999999996,True
cat113,T,2,2554.83,2554.83,1159.1884306703546,2144.995,2964.665,819.6700000000001,True
cat113,P,1,2029.8,2029.8,,2029.8,2029.8,0.0,True
cat113,B,1,4361.04,4361.04,,4361.04,4361.04,0.0,True
cat113,AC,1,1594.78,1594.78,,1594.78,1594.78,0.0,True
cat113,AR,1,2622.55,2622.55,,2622.55,2622.55,0.0,True
cat114,A,131693,3259.916396087871,2341.86,3005.5114810259215,1352.17,4159.83,2807.66,False
cat114,C,16793,2070.5943863514563,1320.86,2237.659507181797,822.43,2386.98,1564.5500000000002,False
cat114,E,16475,2088.414701669196,1308.6,2254.9017086843064,810.6800000000001,2425.3900000000003,1614.7100000000003,False
cat114,J,8199,2719.6064166361753,1930.78,2507.240294359677,1208.845,3316.15,2107.3050000000003,False
cat114,F,7905,2614.4474003795067,1845.34,2402.5658185497823,1163.99,3172.9,2008.91,False
cat114,N,2455,3632.444688391039,2815.23,2831.551016651225,1750.3200000000002,4645.61,2895.2899999999995,False
cat114,I,2432,3541.981097861842,2726.1549999999997,2859.011351763637,1648.2475,4543.605,2895.3574999999996,False
cat114,R,912,5435.395460526316,4546.98,3962.0776592462066,2627.495,7138.264999999999,4510.7699999999995,False
cat114,L,870,4951.500689655172,4130.665,3546.3984851105906,2293.7250000000004,6517.9825,4224.2575,False
cat114,U,250,6385.0257599999995,5480.139999999999,4649.103776104852,3315.6975,8481.654999999999,5165.957499999999,False
cat114,O,240,6021.068833333334,4905.6849999999995,4416.545371388616,2817.2275,7763.83,4946.6025,False
cat114,Q,43,7949.2044186046505,7325.0,4517.933161345175,4601.655000000001,9966.65,5364.994999999999,True
cat114,V,33,8858.997272727273,8111.18,6810.453742995154,5607.16,10174.4,4567.24,True
cat114,B,6,1649.39,1231.48,1226.0547245698294,700.53,2402.855,1702.325,True
cat114,D,5,1782.4119999999998,1334.31,1134.6029272921871,1088.1,2299.89,1211.79,True
cat114,S,4,7200.9075,6780.215,2837.167612548061,5513.1975,8467.925,2954.727499999999,True
cat114,G,1,3425.22,3425.22,,3425.22,3425.22,0.0,True
cat114,W,1,2641.76,2641.76,,2641.76,2641.76,0.0,True
cat114,X,1,8014.22,8014.22,,8014.22,8014.22,0.0,True
cat115,K,43866,3016.756871836958,2099.2650000000003,2741.299126599013,1171.5375,3949.305,2777.7675,False
cat115,O,26813,2948.5254413903704,2076.66,2699.9099892778404,1197.88,3702.8,2504.92,False
cat115,J,23895,3140.750020087885,2090.8,3212.0845633647677,1200.33,3890.38,2690.05,False
cat115,N,22438,3017.6715848114804,2087.77,2866.515908804523,1182.96,3781.4449999999997,2598.4849999999997,False
cat115,P,21538,3025.4223655864052,2116.485,2875.9535754081708,1244.3925,3788.8725000000004,2544.4800000000005,False
cat115,L,16125,3054.0952074418606,2245.26,2626.677779335933,1251.28,4033.2,2781.92,False
cat115,M,12444,2978.0426607200257,2150.4,2654.2166796755646,1205.3825,3922.1800000000003,2716.7975000000006,False
cat115,Q,8258,3091.162018648583,2219.725,2866.49963761479,1279.2150000000001,3989.7875,2710.5724999999998,False
cat115,I,7090,2991.019256699577,2021.9099999999999,3208.069463206297,1181.15,3645.6325,2464.4825,False
cat115,H,2793,3336.945456498389,2129.61,3980.354311090568,1207.17,3863.68,2656.5099999999998,False
cat115,R,2038,2904.8017320902845,2176.795,2633.9058880425655,1253.5175,3697.0775000000003,2443.5600000000004,False
cat115,G,315,4106.091396825397,2293.08,5953.356760076162,1163.1100000000001,4796.48,3633.3699999999994,False
cat115,F,269,5235.4926022304835,3263.84,5947.401446690681,1692.92,6883.88,5190.96,False
cat115,S,250,2852.30732,1978.005,2964.510010470048,1118.0975,3326.0975,2208.0,False
cat115,A,75,3259.5108,2003.69,3173.622581444335,1340.685,3856.085,2515.4,True
cat115,T,56,3454.972142857143,3009.115,2653.526104342683,1830.665,4744.6475,2913.9825,True
cat115,U,26,3009.0223076923075,2129.27,2162.232176669856,1280.9025000000001,4489.835,3208.9325,True
cat115,E,11,29163.914545454547,14163.63,42837.54202027408,3532.33,22702.364999999998,19170.034999999996,True
cat115,W,6,2708.9733333333334,2178.4049999999997,1785.0819835029054,1805.4099999999999,3239.165,1433.755,True
cat115,X,5,3063.068,3061.6,1661.7941625454098,2262.69,3327.76,1065.0700000000002,True
cat115,D,4,17578.39,7316.695,22581.92044886499,6413.3150000000005,18481.77,12068.455,True
cat115,B,2,19845.899999999998,19845.899999999998,24495.819388034357,11185.32,28506.48,17321.16,True
cat115,C,1,542.81,542.81,,542.81,542.81,0.0,True
cat116,HK,21061,3125.6688960638144,2110.69,3019.687107241692,1147.74,3969.62,2821.88,False
cat116,DJ,20244,2911.9006871171705,2032.92,2562.341762425471,1142.98,3869.295,2726.315,False
cat116,CK,10162,3037.328947057666,2211.585,2445.806699113467,1223.5525,4168.885,2945.3325000000004,False
cat116,DP,9202,3107.6975168441645,2087.0550000000003,2837.7343272791622,1164.7775,4092.1175,2927.34,False
cat116,GS,8736,3071.702022664835,2123.7200000000003,3005.5045316488295,1172.3925,3906.5550000000003,2734.1625000000004,False
cat116,CR,6862,2967.1341241620516,2240.6549999999997,2382.6761690076823,1234.9125,3946.055,2711.1425,False
cat116,HX,5629,2472.334261858234,1788.67,2239.485457508956,1100.97,3110.21,2009.24,False
cat116,DC,4557,2499.71294711433,2001.8,1791.138895335902,1194.67,3273.36,2078.69,False
cat116,HG,4414,2709.4646624376983,1955.3899999999999,2334.1445955701784,1131.2125,3463.16,2331.9474999999998,False
cat116,IE,4225,3155.7954650887573,2085.83,2926.0049895021275,1173.77,4107.77,2934.0000000000005,False
cat116,HQ,4044,3297.234396636993,2135.5950000000003,3245.560491681559,1223.3899999999999,4112.73,2889.3399999999997,False
cat116,HV,3853,3377.369356345705,2311.88,3389.595329402046,1265.03,4211.41,2946.38,False
cat116,GC,3803,2676.022987115435,1942.01,2311.115549145182,1087.9,3501.12,2413.22,False
